Date,putcall_ratio
18/11/2016,1.4357
21/11/2016,1.2584
22/11/2016,1.5302
23/11/2016,1.5012
25/11/2016,1.1065
28/11/2016,1.6281
29/11/2016,1.6572
30/11/2016,1.2578
01/12/2016,1.456
02/12/2016,1.2317
05/12/2016,1.2002
06/12/2016,1.1318
07/12/2016,0.9155
08/12/2016,0.8772
09/12/2016,1.0804
12/12/2016,1.2253
13/12/2016,0.8139
14/12/2016,1.2921
15/12/2016,1.1638
16/12/2016,1.3888
19/12/2016,1.446
20/12/2016,1.29
21/12/2016,1.7607
22/12/2016,1.2852
23/12/2016,1.554
27/12/2016,1.2267
28/12/2016,1.4693
29/12/2016,1.6232
30/12/2016,1.3443
03/01/2017,1.5894
04/01/2017,1.1794
05/01/2017,1.6521
06/01/2017,1.5211
09/01/2017,1.8396
10/01/2017,1.7807
11/01/2017,1.5935
12/01/2017,1.5215
13/01/2017,1.5641
17/01/2017,1.6376
18/01/2017,1.769
19/01/2017,1.5983
20/01/2017,2.1077
23/01/2017,1.5784
24/01/2017,1.093
25/01/2017,0.9779
26/01/2017,1.7599
27/01/2017,1.5403
30/01/2017,1.8927
31/01/2017,1.7823
01/02/2017,1.622
02/02/2017,2.2106
03/02/2017,1.917
06/02/2017,1.6128
07/02/2017,1.6366
08/02/2017,1.2078
09/02/2017,1.3343
10/02/2017,1.2131
13/02/2017,1.1713
14/02/2017,1.1595
15/02/2017,1.3919
16/02/2017,1.6725
17/02/2017,1.7527
21/02/2017,1.1542
22/02/2017,1.4752
23/02/2017,1.2883
24/02/2017,1.7133
27/02/2017,1.6159
28/02/2017,1.5452
01/03/2017,1.1508
02/03/2017,1.6391
03/03/2017,1.5538
06/03/2017,1.4391
07/03/2017,1.6928
08/03/2017,1.5865
09/03/2017,2.067
10/03/2017,1.9373
13/03/2017,1.4593
14/03/2017,1.7086
15/03/2017,1.4209
16/03/2017,1.5115
17/03/2017,2.5507
20/03/2017,2.0436
21/03/2017,1.8981
22/03/2017,1.9508
23/03/2017,1.6563
24/03/2017,2.5933
27/03/2017,1.708
28/03/2017,1.3302
29/03/2017,1.8152
30/03/2017,1.7873
31/03/2017,1.9982
03/04/2017,2.0869
04/04/2017,1.6493
05/04/2017,1.6637
06/04/2017,1.9179
07/04/2017,2.3507
10/04/2017,1.9407
11/04/2017,1.6053
12/04/2017,1.8227
13/04/2017,1.7951
17/04/2017,1.301
18/04/2017,1.2733
19/04/2017,1.7166
20/04/2017,1.5207
21/04/2017,2.4868
24/04/2017,1.9321
25/04/2017,1.2146
26/04/2017,1.3872
27/04/2017,2.0405
28/04/2017,1.7452
01/05/2017,1.505
02/05/2017,1.6479
03/05/2017,2.1094
04/05/2017,1.7271
05/05/2017,1.9783
08/05/2017,1.8287
09/05/2017,1.6591
10/05/2017,1.9522
11/05/2017,1.5484
12/05/2017,2.0572
15/05/2017,1.4361
16/05/2017,1.7937
17/05/2017,2.2932
18/05/2017,1.7743
19/05/2017,1.9314
22/05/2017,2.0009
23/05/2017,1.611
24/05/2017,1.6249
25/05/2017,1.4406
26/05/2017,2.0732
30/05/2017,2.2242
31/05/2017,1.6886
01/06/2017,1.4863
02/06/2017,1.4659
05/06/2017,1.4238
06/06/2017,1.6054
07/06/2017,2.4483
08/06/2017,1.4962
09/06/2017,1.5959
12/06/2017,2.1473
13/06/2017,1.3788
14/06/2017,1.6632
15/06/2017,1.8277
16/06/2017,2.1623
19/06/2017,1.5093
20/06/2017,1.6748
21/06/2017,2.8656
22/06/2017,1.7957
23/06/2017,2.3098
26/06/2017,1.7724
27/06/2017,1.5642
28/06/2017,2.0937
29/06/2017,2.2734
30/06/2017,2.2441
03/07/2017,2.1604
05/07/2017,2.1083
06/07/2017,1.8037
07/07/2017,1.8383
10/07/2017,1.6899
11/07/2017,2.1481
12/07/2017,1.582
13/07/2017,1.5711
14/07/2017,1.4567
17/07/2017,1.5654
18/07/2017,1.3626
19/07/2017,1.3781
20/07/2017,1.3062
21/07/2017,1.8118
24/07/2017,1.8042
25/07/2017,1.3206
26/07/2017,1.6593
27/07/2017,2.1378
28/07/2017,2.3643
31/07/2017,1.9873
01/08/2017,1.5835
02/08/2017,2.2122
03/08/2017,2.3652
04/08/2017,1.9105
07/08/2017,1.8843
08/08/2017,2.062
09/08/2017,2.4779
10/08/2017,2.0892
11/08/2017,2.7433
14/08/2017,1.9853
15/08/2017,2.1572
16/08/2017,2.2237
17/08/2017,2.0677
18/08/2017,2.0968
21/08/2017,2.1185
22/08/2017,1.7411
23/08/2017,1.8487
24/08/2017,1.9492
25/08/2017,2.1693
28/08/2017,1.8202
29/08/2017,1.614
30/08/2017,1.6294
31/08/2017,1.6398
01/09/2017,1.8973
05/09/2017,2.3118
06/09/2017,1.7834
07/09/2017,2.3312
08/09/2017,2.4108
11/09/2017,1.4306
12/09/2017,1.3321
13/09/2017,1.9688
14/09/2017,1.6604
15/09/2017,2.4768
18/09/2017,1.4888
19/09/2017,1.3244
20/09/2017,1.9257
21/09/2017,1.66
22/09/2017,2.4389
25/09/2017,1.8217
26/09/2017,2.0956
27/09/2017,1.7073
28/09/2017,1.3056
29/09/2017,1.8307
02/10/2017,1.3967
03/10/2017,1.2033
04/10/2017,1.5207
05/10/2017,1.2277
06/10/2017,1.4438
09/10/2017,2.3532
10/10/2017,1.3363
11/10/2017,2.4276
12/10/2017,1.8019
13/10/2017,2.0474
16/10/2017,2.0259
17/10/2017,1.4262
18/10/2017,1.5427
19/10/2017,1.6209
20/10/2017,1.5499
23/10/2017,1.7438
24/10/2017,1.9186
25/10/2017,2.4852
26/10/2017,2.1997
27/10/2017,1.4131
30/10/2017,1.7774
31/10/2017,2.1218
01/11/2017,1.5599
02/11/2017,1.8418
03/11/2017,1.8238
06/11/2017,1.6235
07/11/2017,1.6705
08/11/2017,2.1801
09/11/2017,1.8548
10/11/2017,2.7078
13/11/2017,1.7591
14/11/2017,1.8709
15/11/2017,1.8712
16/11/2017,1.7389
17/11/2017,1.9483
20/11/2017,1.6801
21/11/2017,1.2102
22/11/2017,2.3385
24/11/2017,2.1007
27/11/2017,1.6423
28/11/2017,1.136
29/11/2017,1.371
30/11/2017,1.213
01/12/2017,1.7596
04/12/2017,1.3686
05/12/2017,1.9509
06/12/2017,1.5562
07/12/2017,1.8245
08/12/2017,1.5367
11/12/2017,1.4799
12/12/2017,1.3182
13/12/2017,1.4164
14/12/2017,1.4572
15/12/2017,1.5939
18/12/2017,1.35
19/12/2017,1.7384
20/12/2017,1.8516
21/12/2017,1.5281
22/12/2017,2.0806
26/12/2017,1.6253
27/12/2017,1.9215
28/12/2017,2.2211
29/12/2017,2.3712
02/01/2018,2.1433
03/01/2018,1.2516
04/01/2018,1.0783
05/01/2018,1.7637
08/01/2018,1.498
09/01/2018,1.4137
10/01/2018,2.076
11/01/2018,1.0928
12/01/2018,1.3401
16/01/2018,1.2771
17/01/2018,1.4003
18/01/2018,1.2883
19/01/2018,1.8879
22/01/2018,1.5235
23/01/2018,0.9242
24/01/2018,1.3495
25/01/2018,1.7147
26/01/2018,1.4277
29/01/2018,1.3288
30/01/2018,1.4475
31/01/2018,1.5313
01/02/2018,1.8083
02/02/2018,2.2615
05/02/2018,2.7582
06/02/2018,2.7055
07/02/2018,1.9173
08/02/2018,2.3586
09/02/2018,2.4761
12/02/2018,1.8337
13/02/2018,1.8969
14/02/2018,1.6281
15/02/2018,1.2848
16/02/2018,1.426
20/02/2018,2.1267
21/02/2018,1.8553
22/02/2018,1.805
23/02/2018,1.5636
26/02/2018,1.3681
27/02/2018,1.5464
28/02/2018,1.8512
01/03/2018,2.1397
02/03/2018,2.065
05/03/2018,1.7476
06/03/2018,1.5366
07/03/2018,2.0878
08/03/2018,1.2166
09/03/2018,1.1212
12/03/2018,1.3133
13/03/2018,1.3865
14/03/2018,1.472
15/03/2018,1.3425
16/03/2018,1.6133
19/03/2018,1.8794
20/03/2018,1.2488
21/03/2018,2.53
22/03/2018,1.8989
23/03/2018,2.4738
26/03/2018,1.9816
27/03/2018,1.6113
28/03/2018,1.8188
29/03/2018,1.3898
02/04/2018,1.739
03/04/2018,1.4418
04/04/2018,1.7592
05/04/2018,1.5759
06/04/2018,1.511
09/04/2018,1.5057
10/04/2018,1.506
11/04/2018,1.837
12/04/2018,1.5482
13/04/2018,1.4895
16/04/2018,1.5512
17/04/2018,1.426
18/04/2018,2.0519
19/04/2018,1.4176
20/04/2018,1.6685
23/04/2018,1.8951
24/04/2018,1.7961
25/04/2018,1.6772
26/04/2018,1.5562
27/04/2018,1.9169
30/04/2018,1.6658
01/05/2018,1.7141
02/05/2018,1.4429
03/05/2018,1.3963
04/05/2018,1.6299
07/05/2018,1.5814
08/05/2018,1.5043
09/05/2018,1.2642
10/05/2018,1.1522
11/05/2018,1.4723
14/05/2018,1.3781
15/05/2018,1.7303
16/05/2018,2.0616
17/05/2018,1.3493
18/05/2018,1.9768
21/05/2018,1.4116
22/05/2018,1.3272
23/05/2018,1.4541
24/05/2018,1.6384
25/05/2018,2.1105
29/05/2018,1.8095
30/05/2018,1.6523
31/05/2018,1.6747
01/06/2018,1.8764
04/06/2018,1.4768
05/06/2018,1.665
06/06/2018,1.4433
07/06/2018,1.4692
08/06/2018,1.6693
11/06/2018,1.1664
12/06/2018,1.283
13/06/2018,1.1872
14/06/2018,1.3348
15/06/2018,1.9617
18/06/2018,1.5729
19/06/2018,1.8305
20/06/2018,2.0784
21/06/2018,1.6875
22/06/2018,2.0858
25/06/2018,2.1123
26/06/2018,1.794
27/06/2018,1.6445
28/06/2018,1.4986
29/06/2018,2.2274
02/07/2018,1.4405
03/07/2018,1.9522
05/07/2018,1.6768
06/07/2018,1.7552
09/07/2018,1.5638
10/07/2018,1.5601
11/07/2018,1.6841
12/07/2018,1.2465
13/07/2018,1.3711
16/07/2018,1.94
17/07/2018,1.3792
18/07/2018,1.4662
19/07/2018,1.5705
20/07/2018,2.1792
23/07/2018,1.9557
24/07/2018,1.4397
25/07/2018,1.1996
26/07/2018,0.9238
27/07/2018,1.9302
30/07/2018,1.8831
31/07/2018,1.626
01/08/2018,2.0212
02/08/2018,2.1517
03/08/2018,1.862
06/08/2018,1.357
07/08/2018,1.3156
08/08/2018,1.3147
09/08/2018,1.3679
10/08/2018,2.1689
13/08/2018,2.6694
14/08/2018,2.4806
15/08/2018,1.7935
16/08/2018,1.7874
17/08/2018,1.8061
20/08/2018,1.8407
21/08/2018,1.1495
22/08/2018,1.5374
23/08/2018,1.3795
24/08/2018,2.1031
27/08/2018,0.9872
28/08/2018,1.2044
29/08/2018,0.9109
30/08/2018,1.2785
31/08/2018,1.7857
04/09/2018,1.5613
05/09/2018,1.5728
06/09/2018,1.8775
07/09/2018,2.2633
10/09/2018,2.456
11/09/2018,1.8049
12/09/2018,1.8292
13/09/2018,1.7858
14/09/2018,1.7345
17/09/2018,1.7367
18/09/2018,1.5852
19/09/2018,2.3998
20/09/2018,1.589
21/09/2018,1.6844
24/09/2018,1.8875
25/09/2018,2.0583
26/09/2018,1.7221
27/09/2018,2.2248
28/09/2018,2.1337
01/10/2018,1.6589
02/10/2018,1.9755
03/10/2018,1.6261
04/10/2018,2.1151
05/10/2018,2.1847
08/10/2018,1.7577
09/10/2018,1.8855
10/10/2018,1.9087
11/10/2018,2.4864
12/10/2018,2.1346
15/10/2018,1.6273
16/10/2018,1.5611
17/10/2018,2.2571
18/10/2018,1.7408
19/10/2018,1.8075
22/10/2018,1.7443
23/10/2018,1.4509
24/10/2018,1.8721
25/10/2018,1.4294
26/10/2018,2.2253
29/10/2018,1.8079
30/10/2018,1.6622
31/10/2018,1.3359
01/11/2018,1.4455
02/11/2018,1.3467
05/11/2018,1.6288
06/11/2018,1.2942
07/11/2018,1.4393
08/11/2018,1.5181
09/11/2018,1.422
12/11/2018,1.4141
13/11/2018,1.4019
14/11/2018,1.9099
15/11/2018,1.4258
16/11/2018,1.3865
19/11/2018,1.471
20/11/2018,1.2561
21/11/2018,1.8765
23/11/2018,1.6785
26/11/2018,1.573
27/11/2018,1.4019
28/11/2018,1.1937
29/11/2018,1.173
30/11/2018,1.0961
03/12/2018,1.4571
04/12/2018,1.5819
06/12/2018,1.7795
07/12/2018,1.9042
10/12/2018,1.3249
11/12/2018,1.4914
12/12/2018,1.4958
13/12/2018,1.3602
14/12/2018,1.6919
17/12/2018,1.8335
18/12/2018,1.6055
19/12/2018,1.8933
20/12/2018,2.0487
21/12/2018,2.0613
24/12/2018,1.8961
26/12/2018,1.7669
27/12/2018,1.2546
28/12/2018,1.2733
31/12/2018,1.3293
02/01/2019,1.5524
03/01/2019,1.7579
04/01/2019,1.4184
07/01/2019,1.6358
08/01/2019,1.5096
09/01/2019,1.3875
10/01/2019,1.6157
11/01/2019,1.737
14/01/2019,1.5473
15/01/2019,1.5628
16/01/2019,1.8222
17/01/2019,1.2836
18/01/2019,1.3582
22/01/2019,1.4722
23/01/2019,1.9203
24/01/2019,1.839
25/01/2019,1.2298
28/01/2019,1.6333
29/01/2019,1.7921
30/01/2019,1.2873
31/01/2019,1.2892
01/02/2019,1.8622
04/02/2019,1.5348
05/02/2019,1.48
06/02/2019,1.709
07/02/2019,1.6179
08/02/2019,2.2535
11/02/2019,1.4386
12/02/2019,1.4182
13/02/2019,1.9966
14/02/2019,1.3982
15/02/2019,1.3546
19/02/2019,1.594
20/02/2019,1.4045
21/02/2019,1.6223
22/02/2019,1.8669
25/02/2019,2.0393
26/02/2019,1.8027
27/02/2019,2.0557
28/02/2019,1.8228
01/03/2019,1.9753
04/03/2019,1.9263
05/03/2019,1.8738
06/03/2019,1.7024
07/03/2019,1.5998
08/03/2019,1.6521
11/03/2019,1.5817
12/03/2019,1.5333
13/03/2019,1.71
14/03/2019,1.6037
15/03/2019,1.6978
18/03/2019,1.4268
19/03/2019,1.9172
20/03/2019,1.5652
21/03/2019,1.4734
22/03/2019,1.7178
25/03/2019,1.661
26/03/2019,1.9504
27/03/2019,1.7363
28/03/2019,1.2786
29/03/2019,1.6976
01/04/2019,1.3659
02/04/2019,1.7358
03/04/2019,1.4663
04/04/2019,1.4503
05/04/2019,1.3505
08/04/2019,1.3546
09/04/2019,1.5048
10/04/2019,2.0724
11/04/2019,2.1614
12/04/2019,1.5479
15/04/2019,1.6751
16/04/2019,2.1082
17/04/2019,1.3968
18/04/2019,1.7884
22/04/2019,1.4628
23/04/2019,1.5388
24/04/2019,1.8509
25/04/2019,1.8032
26/04/2019,1.8705
29/04/2019,1.5819
30/04/2019,1.9667
01/05/2019,1.703
02/05/2019,1.5233
03/05/2019,1.9099
06/05/2019,2.1454
07/05/2019,2.2962
08/05/2019,1.983
09/05/2019,2.5057
10/05/2019,1.9328
13/05/2019,1.7269
14/05/2019,1.9519
15/05/2019,1.902
16/05/2019,1.3166
17/05/2019,1.9376
20/05/2019,1.7958
21/05/2019,1.8855
22/05/2019,1.735
23/05/2019,1.6077
24/05/2019,1.8146
28/05/2019,1.9261
29/05/2019,2.0674
30/05/2019,1.7517
31/05/2019,1.6346
03/06/2019,1.9247
04/06/2019,1.5198
05/06/2019,1.6143
06/06/2019,1.4172
07/06/2019,1.4871
10/06/2019,1.056
11/06/2019,1.4322
12/06/2019,1.5455
13/06/2019,1.8444
14/06/2019,1.8634
17/06/2019,1.9727
18/06/2019,1.4801
19/06/2019,1.5271
20/06/2019,1.2352
21/06/2019,1.7891
24/06/2019,1.3818
25/06/2019,1.747
26/06/2019,1.6156
27/06/2019,1.691
28/06/2019,1.3601
01/07/2019,1.5242
02/07/2019,1.5367
03/07/2019,1.0936
05/07/2019,1.6382
08/07/2019,1.6231
09/07/2019,2.1404
10/07/2019,1.7377
11/07/2019,1.811
12/07/2019,1.8874
15/07/2019,1.8152
16/07/2019,1.7149
17/07/2019,2.0248
18/07/2019,1.7455
19/07/2019,2.4235
22/07/2019,1.7926
23/07/2019,1.6091
24/07/2019,1.5404
25/07/2019,1.9647
26/07/2019,1.6454
29/07/2019,1.9693
30/07/2019,2.1992
31/07/2019,1.979
01/08/2019,2.5553
02/08/2019,2.5258
05/08/2019,2.6011
06/08/2019,2.1687
07/08/2019,1.8542
08/08/2019,1.733
09/08/2019,1.6322
12/08/2019,2.2706
13/08/2019,2.1986
14/08/2019,2.3033
15/08/2019,2.2975
16/08/2019,2.1996
19/08/2019,2.3234
20/08/2019,2.2151
21/08/2019,2.872
22/08/2019,2.0391
23/08/2019,1.9134
26/08/2019,2.2069
27/08/2019,2.1341
28/08/2019,2.0999
29/08/2019,2.2886
30/08/2019,2.3865
03/09/2019,2.0787
04/09/2019,2.2472
05/09/2019,1.6259
06/09/2019,2.2186
09/09/2019,2.259
10/09/2019,1.6123
11/09/2019,1.5539
12/09/2019,1.6912
13/09/2019,2.1066
16/09/2019,2.315
17/09/2019,1.7726
18/09/2019,1.8471
19/09/2019,1.8503
20/09/2019,1.9528
23/09/2019,2.289
24/09/2019,2.4815
25/09/2019,2.0333
26/09/2019,1.9004
27/09/2019,2.3546
30/09/2019,2.2533
01/10/2019,2.063
02/10/2019,1.826
03/10/2019,2.4435
04/10/2019,2.3168
07/10/2019,1.7407
08/10/2019,1.7048
09/10/2019,2.3073
10/10/2019,1.7281
11/10/2019,1.7722
14/10/2019,1.9853
15/10/2019,1.9727
16/10/2019,1.7387
17/10/2019,1.5981
18/10/2019,1.7204
21/10/2019,1.7247
22/10/2019,1.9754
23/10/2019,1.8122
24/10/2019,1.5416
25/10/2019,1.4061
28/10/2019,1.6743
29/10/2019,1.9408
30/10/2019,1.9054
31/10/2019,1.6971
01/11/2019,1.2036
04/11/2019,1.1764
05/11/2019,1.6168
06/11/2019,1.6952
07/11/2019,0.9861
08/11/2019,1.8653
11/11/2019,1.6515
12/11/2019,1.8362
13/11/2019,1.9729
14/11/2019,1.9659
15/11/2019,1.437
18/11/2019,1.4067
19/11/2019,1.7962
20/11/2019,1.9604
21/11/2019,2.5918
22/11/2019,1.9977
25/11/2019,1.7106
26/11/2019,1.5756
27/11/2019,1.2894
29/11/2019,2.0222
02/12/2019,1.8074
03/12/2019,1.6423
04/12/2019,1.8137
05/12/2019,2.0065
06/12/2019,1.5641
09/12/2019,2.2667
10/12/2019,1.9855
11/12/2019,1.6737
12/12/2019,1.288
13/12/2019,1.8485
16/12/2019,1.2592
17/12/2019,1.5257
18/12/2019,2.072
19/12/2019,1.3483
20/12/2019,1.2656
23/12/2019,1.5202
24/12/2019,2.2345
26/12/2019,1.8877
27/12/2019,1.7093
30/12/2019,1.4698
31/12/2019,1.5139
02/01/2020,1.874
03/01/2020,2.0891
06/01/2020,1.884
07/01/2020,1.7944
08/01/2020,1.5164
09/01/2020,1.358
10/01/2020,1.9865
13/01/2020,1.5383
14/01/2020,1.7307
15/01/2020,1.6824
16/01/2020,1.6377
17/01/2020,1.4495
21/01/2020,1.8757
22/01/2020,1.9417
23/01/2020,1.9744
24/01/2020,2.2447
27/01/2020,1.9394
28/01/2020,1.7065
29/01/2020,1.9963
30/01/2020,1.6908
31/01/2020,1.8144
03/02/2020,1.893
04/02/2020,1.7027
05/02/2020,1.5623
06/02/2020,1.518
07/02/2020,1.9443
10/02/2020,1.7991
11/02/2020,1.3847
12/02/2020,1.7545
13/02/2020,1.8816
14/02/2020,1.6678
18/02/2020,1.792
19/02/2020,2.0342
20/02/2020,1.8279
21/02/2020,2.0829
24/02/2020,2.158
25/02/2020,2.3911
26/02/2020,2.0491
27/02/2020,2.3524
28/02/2020,2.1811
02/03/2020,1.5393
03/03/2020,1.2803
04/03/2020,1.3253
05/03/2020,1.897
06/03/2020,2.2824
09/03/2020,2.3246
10/03/2020,2.2737
11/03/2020,2.2694
12/03/2020,1.5605
13/03/2020,1.5806
16/03/2020,1.7463
17/03/2020,2.0271
18/03/2020,2.4737
19/03/2020,1.2973
20/03/2020,1.4203
23/03/2020,1.3644
24/03/2020,1.1619
25/03/2020,1.1145
26/03/2020,1.4378
27/03/2020,1.4311
30/03/2020,1.3806
31/03/2020,1.3829
01/04/2020,1.6302
02/04/2020,1.5762
03/04/2020,1.7125
06/04/2020,1.2682
07/04/2020,1.1156
08/04/2020,1.3832
09/04/2020,1.2721
13/04/2020,1.3015
14/04/2020,1.3055
15/04/2020,1.5337
16/04/2020,1.5422
17/04/2020,1.3321
20/04/2020,1.5363
21/04/2020,1.5937
22/04/2020,1.4117
23/04/2020,1.69
24/04/2020,1.4957
27/04/2020,1.6576
28/04/2020,1.6059
29/04/2020,1.4401
30/04/2020,1.621
01/05/2020,1.8003
04/05/2020,1.4645
05/05/2020,2.05
06/05/2020,1.7045
07/05/2020,1.8785
08/05/2020,1.6004
11/05/2020,1.3119
12/05/2020,1.7182
13/05/2020,1.8414
14/05/2020,1.5453
15/05/2020,1.4867
18/05/2020,1.2402
19/05/2020,1.1965
20/05/2020,1.3436
21/05/2020,1.4435
22/05/2020,1.5027
26/05/2020,1.5543
27/05/2020,1.4013
28/05/2020,1.2738
29/05/2020,1.3979
01/06/2020,1.5642
02/06/2020,1.4138
03/06/2020,1.0832
04/06/2020,1.7557
05/06/2020,1.0459
08/06/2020,1.0738
09/06/2020,1.9693
10/06/2020,1.3842
11/06/2020,2.1535
12/06/2020,1.889
15/06/2020,1.5212
16/06/2020,1.5756
17/06/2020,1.6078
18/06/2020,2.0291
19/06/2020,1.9978
22/06/2020,1.9724
23/06/2020,1.9988
24/06/2020,1.4745
25/06/2020,1.7305
26/06/2020,1.7414
29/06/2020,1.9318
30/06/2020,1.5736
01/07/2020,1.596
02/07/2020,1.7305
06/07/2020,1.8044
07/07/2020,2.005
08/07/2020,1.739
09/07/2020,1.8316
10/07/2020,1.7338
13/07/2020,1.7347
14/07/2020,1.7367
15/07/2020,1.2795
16/07/2020,1.6007
17/07/2020,1.9292
20/07/2020,1.3259
21/07/2020,1.7531
22/07/2020,1.5858
23/07/2020,2.0938
24/07/2020,1.6704
27/07/2020,1.6831
28/07/2020,1.8319
29/07/2020,1.4719
30/07/2020,1.5209
31/07/2020,1.6836
03/08/2020,1.5606
04/08/2020,1.7638
05/08/2020,1.3649
06/08/2020,1.592
07/08/2020,1.7849
10/08/2020,1.6667
11/08/2020,1.9302
12/08/2020,1.5677
13/08/2020,1.8915
14/08/2020,1.6682
17/08/2020,1.4948
18/08/2020,1.6444
19/08/2020,1.793
20/08/2020,1.6168
21/08/2020,1.6406
24/08/2020,1.7509
25/08/2020,1.456
26/08/2020,1.1057
27/08/2020,1.3215
28/08/2020,1.6555
31/08/2020,1.7274
01/09/2020,1.6078
02/09/2020,1.4323
03/09/2020,1.7506
04/09/2020,1.7901
08/09/2020,1.7473
09/09/2020,1.5159
10/09/2020,1.3728
11/09/2020,1.5747
14/09/2020,1.77
15/09/2020,1.588
16/09/2020,1.7522
17/09/2020,1.8503
18/09/2020,1.7126
21/09/2020,1.6617
22/09/2020,1.9216
23/09/2020,1.5575
24/09/2020,1.6638
25/09/2020,1.5556
28/09/2020,1.5069
29/09/2020,1.5984
30/09/2020,1.3974
01/10/2020,1.5931
02/10/2020,1.7041
05/10/2020,1.5018
06/10/2020,1.6685
07/10/2020,1.6183
08/10/2020,1.807
09/10/2020,1.5429
12/10/2020,1.2174
13/10/2020,2.0347
14/10/2020,1.4137
15/10/2020,1.6012
16/10/2020,1.498
19/10/2020,1.6095
20/10/2020,1.4838
21/10/2020,1.7494
22/10/2020,1.6284
23/10/2020,1.7651
26/10/2020,1.368
27/10/2020,1.3909
28/10/2020,1.4057
29/10/2020,1.7289
30/10/2020,1.197
02/11/2020,1.4609
03/11/2020,1.4246
04/11/2020,1.5545
05/11/2020,1.9006
06/11/2020,2.0328
09/11/2020,1.5261
10/11/2020,2.2598
11/11/2020,1.9036
12/11/2020,1.9137
13/11/2020,1.5232
16/11/2020,1.5133
17/11/2020,1.5885
18/11/2020,1.7517
19/11/2020,1.4657
20/11/2020,1.8887
23/11/2020,1.5435
24/11/2020,1.767
25/11/2020,1.8054
27/11/2020,2.1874
30/11/2020,1.6413
01/12/2020,1.8604
02/12/2020,1.5418
03/12/2020,1.8255
04/12/2020,1.6808
07/12/2020,1.742
08/12/2020,1.5112
09/12/2020,1.6329
10/12/2020,1.6933
11/12/2020,1.8749
14/12/2020,2.1684
15/12/2020,2.0092
16/12/2020,1.7953
17/12/2020,1.7343
18/12/2020,1.6834
21/12/2020,1.4185
22/12/2020,1.6875
23/12/2020,1.605
24/12/2020,1.516
28/12/2020,1.4199
29/12/2020,1.5483
30/12/2020,1.6594
31/12/2020,1.6417
04/01/2021,1.7737
05/01/2021,1.9529
06/01/2021,1.6399
07/01/2021,1.5227
08/01/2021,1.656
11/01/2021,2.1566
12/01/2021,2.0463
13/01/2021,1.6014
14/01/2021,1.6578
15/01/2021,1.6806
19/01/2021,2.1047
20/01/2021,1.3913
21/01/2021,2.0854
22/01/2021,1.6197
25/01/2021,2.0887
26/01/2021,2.3502
27/01/2021,1.827
28/01/2021,1.8352
29/01/2021,1.7026
01/02/2021,1.8259
02/02/2021,1.978
03/02/2021,1.7695
04/02/2021,1.7399
05/02/2021,1.6367
08/02/2021,1.6113
09/02/2021,2.3342
10/02/2021,1.5701
11/02/2021,1.8562
12/02/2021,1.6978
16/02/2021,1.8901
17/02/2021,1.8006
18/02/2021,1.6576
19/02/2021,1.9944
22/02/2021,1.6543
23/02/2021,1.6384
24/02/2021,1.3483
25/02/2021,1.8208
26/02/2021,1.7096
01/03/2021,1.6475
02/03/2021,1.9672
03/03/2021,1.4906
04/03/2021,1.4278
05/03/2021,1.4911
08/03/2021,1.6956
09/03/2021,1.8905
10/03/2021,1.6278
11/03/2021,1.4259
12/03/2021,1.7572
15/03/2021,1.4509
16/03/2021,1.6059
17/03/2021,1.4427
18/03/2021,1.4927
19/03/2021,1.462
22/03/2021,1.455
23/03/2021,1.6096
24/03/2021,1.462
25/03/2021,1.5132
26/03/2021,1.6778
29/03/2021,1.5157
30/03/2021,1.4637
31/03/2021,1.271
01/04/2021,1.5578
05/04/2021,1.3904
06/04/2021,1.8071
07/04/2021,1.7419
08/04/2021,1.7477
09/04/2021,1.533
12/04/2021,1.6161
13/04/2021,1.5873
14/04/2021,1.7012
15/04/2021,1.3766
16/04/2021,1.5028
19/04/2021,1.8957
20/04/2021,1.7709
21/04/2021,1.5415
22/04/2021,1.8262
23/04/2021,1.5982
26/04/2021,1.6133
27/04/2021,1.892
28/04/2021,1.689
29/04/2021,1.4923
30/04/2021,1.7494
03/05/2021,1.766
04/05/2021,1.6173
05/05/2021,1.9045
06/05/2021,1.7932
07/05/2021,1.7651
10/05/2021,2.0441
11/05/2021,2.0235
12/05/2021,1.9256
13/05/2021,2.2787
14/05/2021,2.002
17/05/2021,2.175
18/05/2021,2.3505
19/05/2021,1.7646
20/05/2021,1.8745
21/05/2021,1.7644
24/05/2021,1.7436
25/05/2021,1.7237
26/05/2021,1.8122
27/05/2021,1.9306
28/05/2021,1.8418
01/06/2021,1.8187
02/06/2021,1.8609
03/06/2021,1.6336
04/06/2021,1.8709
07/06/2021,1.8244
08/06/2021,2.3844
09/06/2021,1.7421
10/06/2021,1.7412
11/06/2021,1.8156
14/06/2021,2.033
15/06/2021,1.8472
16/06/2021,2.0319
17/06/2021,1.8534
18/06/2021,1.948
21/06/2021,1.7776
22/06/2021,1.834
23/06/2021,1.8834
24/06/2021,1.9228
25/06/2021,1.6795
28/06/2021,1.9186
29/06/2021,1.8659
30/06/2021,1.6189
01/07/2021,2.0346
02/07/2021,1.5325
06/07/2021,1.8973
07/07/2021,1.7043
08/07/2021,1.8735
09/07/2021,1.5557
12/07/2021,2.0865
13/07/2021,2.3902
14/07/2021,1.8353
15/07/2021,1.8814
16/07/2021,2.2035
19/07/2021,2.4208
20/07/2021,1.7447
21/07/2021,1.9185
22/07/2021,1.6888
