Date,80%60d,90%60d,95%60d,97.5%60d,100%60d,102.5%60d,105%60d,110%60d,120%60d,80%30d,90%30d,95%30d,97.5%30d,100%30d,102.5%30d,105%30d,110%30d,120%30d
2022-01-19,36.2691,27.9347,24.0527,22.0472,19.9366,17.6551,15.6227,13.9233,16.2554,40.5626,29.5338,24.9815,22.7112,20.3702,17.5317,14.9815,14.2011,20.1001
2022-01-20,37.5084,29.2424,25.3699,23.4451,21.2361,19.0245,16.8352,14.8039,17.307,42.1887,31.0706,26.5088,24.2041,21.7981,18.8623,16.3608,15.4641,20.9951
2022-01-21,39.822,31.4331,27.5567,25.6322,23.6538,21.3989,19.3668,16.7119,18.0467,44.4817,33.0785,28.6532,26.5187,24.1913,21.5404,18.9638,16.9066,21.2559
2022-01-24,40.7287,32.2396,28.2854,26.1663,23.9276,21.7039,19.5166,17.0586,18.2036,45.3391,34.3811,29.9345,27.5417,24.8921,22.1011,19.6017,18.1665,20.5143
2022-01-25,41.5648,33.1379,29.2742,27.2057,25.1973,22.9573,20.7546,17.8072,18.842,46.329,35.5932,31.2415,28.8824,26.539,23.7869,20.9173,18.8693,22.4054
2022-01-26,41.9825,33.5109,29.4804,27.3455,25.1275,22.8989,20.6923,18.0272,18.8801,46.7535,36.0923,31.5347,29.0711,26.4192,23.5682,20.8418,19.4168,22.1453
2022-01-27,40.7664,32.5449,28.7102,26.6304,24.5441,22.6087,20.4703,17.856,18.5604,45.4214,34.8684,30.3914,28.026,25.5139,23.0981,20.4544,18.8354,21.8344
2022-01-28,38.4908,30.3107,26.4201,24.3236,22.1588,20.0799,18.2416,16.6491,17.9804,42.9031,32.156,27.5098,25.0136,22.418,19.9393,18.0887,18.0373,20.877
2022-01-31,36.8051,28.6394,24.6318,22.486,20.2193,18.1272,16.4822,15.369,16.7803,41.3459,30.2027,25.2128,22.5474,19.7596,17.3567,16.0862,16.5329,20.6037
2022-02-01,35.1848,26.9559,22.8203,20.6241,18.451,16.374,14.8362,14.0755,16.1645,39.7167,28.3226,23.0406,20.2193,17.4234,15.06,14.0325,15.1342,17.8514
2022-02-02,35.6642,27.5083,23.3257,21.1468,18.9243,16.6145,14.9995,14.0479,16.3547,39.9005,28.7007,23.4815,20.7361,17.8243,15.0408,13.7244,14.6799,16.7037
2022-02-03,36.9649,29.0302,25.0525,22.8933,20.695,18.4553,16.5064,14.6837,16.3842,42.3136,30.8869,25.8263,23.1357,20.3288,17.5592,15.4162,15.3714,18.0332
2022-02-04,36.2769,28.529,24.6124,22.5066,20.2757,18.0445,16.163,14.4193,15.9354,40.3499,29.7039,24.9722,22.4558,19.6769,16.8921,14.8508,14.7254,18.4395
2022-02-07,35.4903,28.0078,24.1894,22.1853,20.0733,17.9852,16.2578,14.608,16.2104,39.1497,28.6205,24.0688,21.5843,19.0561,16.5058,14.7114,14.6967,15.035
2022-02-08,34.5228,26.8047,22.9304,20.8563,18.7157,16.7199,15.0685,13.9317,15.7841,38.5339,27.7642,22.7945,20.1488,17.4269,15.0635,13.6212,14.3176,14.457
2022-02-09,33.7823,25.8262,21.8449,19.6759,17.5209,15.5069,14.0901,13.4609,15.4183,37.5734,26.7653,21.5768,18.7983,16.0098,13.7267,12.8243,14.1417,15.4127
2022-02-10,36.364,28.4705,24.6145,22.556,20.4536,18.226,16.3244,14.5334,15.9037,41.1278,30.3154,25.3219,22.6858,19.9481,17.2154,15.178,15.0467,17.7614
2022-02-11,39.1394,31.3034,27.3267,25.2087,22.9748,20.5644,18.4577,16.1252,17.2899,44.298,33.692,28.8315,26.1721,23.2202,20.051,17.4286,16.6134,19.8594
2022-02-14,39.8166,31.7338,27.5795,25.4507,23.1182,20.7182,18.664,16.4065,17.684,44.4432,33.7101,28.812,26.1347,23.2005,20.1438,17.5905,17.1668,20.2986
2022-02-15,37.6272,29.5263,25.4392,23.2215,20.9321,18.6975,16.7522,15.1059,16.877,42.7216,31.526,26.4089,23.6556,20.7435,17.7543,15.8055,16.1352,19.4259
2022-02-16,36.4353,28.3761,24.3659,22.154,19.7716,17.5029,15.6928,14.5583,16.3211,41.6086,30.5105,25.5705,22.8704,19.8526,16.9129,15.1401,15.6961,18.223
2022-02-17,39.3181,31.2544,27.3342,25.2177,23.0091,20.5638,18.4219,16.0083,16.9009,45.2395,34.1975,29.5185,26.9354,24.0453,21.0243,17.8692,16.7874,21.1554
2022-02-18,39.0203,31.3188,27.5228,25.4269,23.1675,20.8694,18.6638,16.1837,16.8936,44.086,33.7453,29.3318,26.9961,24.3882,21.5628,18.4176,16.699,22.0748
2022-02-22,38.7106,31.1725,27.6436,25.6721,23.4943,21.3835,19.3383,16.886,17.44,44.0561,33.6737,29.5874,27.3567,24.9342,22.3053,19.7561,17.8834,22.1275
2022-02-23,40.12,32.6612,29.2326,27.3909,25.4389,23.3318,21.3509,18.4696,18.3732,45.8731,35.4627,31.4761,29.2596,27.1613,24.729,22.3562,19.3698,23.1868
2022-02-24,39.5457,31.6344,27.9348,25.958,24.2563,22.1611,20.2768,17.9121,18.5589,45.7786,35.0114,30.4853,28.0164,25.937,23.4009,21.1507,18.9718,24.196
2022-02-25,37.834,30.0956,26.2828,24.2176,22.1314,20.0532,18.2641,16.1908,17.5643,44.1532,33.2381,28.4723,25.878,23.2124,20.6731,18.2854,16.9695,22.6349
2022-02-28,39.0134,31.3306,27.5617,25.4939,23.4399,21.3664,19.4803,17.1674,17.7029,45.4953,34.5155,29.6744,27.0839,24.5254,22.1471,19.5555,17.4586,18.6947
2022-03-01,41.7618,34.0266,30.3465,28.3161,26.1707,24.1129,21.6914,18.8591,18.2936,47.3065,37.5173,33.3045,31.021,28.1871,25.5541,22.8866,19.0811,21.4943
2022-03-02,40.1197,32.4067,28.5497,26.4552,24.2415,21.9929,19.9434,17.3024,17.8218,45.3019,35.4403,30.8917,28.3423,25.6327,22.8242,20.1689,17.4873,21.2904
2022-03-03,40.0207,32.5255,28.7092,26.6272,24.3862,22.1053,19.9636,17.0957,17.6171,45.0584,35.5617,31.072,28.5314,25.7378,22.8108,19.9745,16.9069,20.7976
2022-03-04,41.0233,33.5226,29.852,27.8433,25.8882,23.641,21.4285,18.0318,17.6153,45.5016,35.6481,31.5113,29.1578,26.6352,23.9058,21.0173,17.2,21.3751
2022-03-07,44.057,36.4546,33.0062,31.2485,28.6911,26.2172,24.1591,20.768,19.0341,49.5059,39.5548,35.6718,33.6385,30.4388,27.3732,24.8929,20.9589,20.7586
2022-03-08,43.0544,35.3941,32.1646,30.38,28.5483,26.0186,24.0044,20.7534,19.9042,48.5748,38.1148,34.2799,32.3846,30.193,27.0234,24.4932,21.4649,22.6375
2022-03-09,41.3924,33.7777,30.3361,28.4068,26.375,24.3012,22.281,19.3321,18.9747,46.547,36.4659,32.4119,30.1074,27.536,24.8355,22.3282,19.3765,21.7296
2022-03-10,39.9768,32.5275,29.1673,27.3614,25.393,23.1898,21.2544,18.8132,18.7025,44.5527,34.6194,30.8198,28.6736,26.1066,23.3416,21.1216,18.8127,21.4287
2022-03-11,40.4219,32.9962,29.8027,28.1185,26.2012,24.1991,22.1586,19.3503,18.9868,44.5851,34.2674,30.5978,28.6273,26.4089,23.9445,21.7028,19.7372,21.6363
2022-03-14,41.0934,33.6439,30.4758,28.8325,27.0832,25.0393,22.9791,19.9375,19.3667,45.7954,35.3848,31.8933,29.7176,27.9893,25.3544,22.7481,20.5054,22.3856
2022-03-15,39.7378,32.5136,29.2899,27.469,25.4174,23.3856,21.3321,18.9234,18.7538,44.2051,34.1899,30.6225,28.4031,25.6862,23.0761,20.9842,19.2124,21.7035
2022-03-16,37.4813,30.1016,26.6052,24.6378,22.5419,20.4062,18.6325,16.7767,17.6269,41.8872,31.8942,27.5842,25.017,22.1458,19.8808,18.1449,17.3731,20.7937
2022-03-17,37.0843,29.3768,25.7099,23.5957,21.4916,19.3864,17.6774,15.9892,17.389,41.6609,31.1885,26.4664,23.7495,21.1932,18.8907,17.2545,16.7565,20.2162
2022-03-18,35.6891,28.0291,24.2271,22.1369,19.9224,17.8621,16.1492,14.8024,16.8237,40.2666,29.3746,24.3764,21.625,18.9548,16.7146,15.1945,15.2712,17.6992
2022-03-21,35.5645,27.9901,24.2865,22.2359,19.9108,17.7465,15.9057,14.4304,16.8563,40.0151,29.3908,24.6325,21.9781,19.3088,16.9524,15.248,15.0641,17.7314
2022-03-22,35.1601,27.399,23.464,21.3094,18.9606,16.8716,15.2735,14.234,16.484,40.378,29.0218,23.9214,21.085,18.3233,16.0837,14.5714,14.7956,17.4087
2022-03-23,35.245,27.6691,24.1034,22.0251,19.7677,17.5867,15.8533,14.4943,16.5798,40.4932,29.506,24.7271,22.1049,19.3247,16.7651,15.0206,14.793,18.1266
2022-03-24,34.1805,26.6685,22.996,20.8738,18.6171,16.478,14.8494,13.9256,16.2275,38.9949,27.9894,23.2131,20.557,17.7405,15.2469,13.7607,14.3077,16.8795
2022-03-25,33.8973,26.2655,22.4359,20.276,17.9474,15.7263,14.201,13.4235,15.9004,38.1857,26.8921,22.0239,19.3709,16.4955,13.9259,12.6646,13.1852,13.1956
2022-03-28,33.4887,25.6862,21.7453,19.4777,17.1172,14.9717,13.5134,13.0624,15.4671,37.4297,26.3815,21.3194,18.5575,15.6674,13.2958,12.1201,13.298,16.4617
2022-03-29,32.6384,24.8701,20.9023,18.6505,16.3752,14.4311,13.2626,13.1559,15.7892,36.886,25.8085,20.7526,18.0202,15.2589,13.1931,12.5169,13.8523,16.3218
2022-03-30,32.5603,25.1094,21.3512,19.19,17.0248,14.9505,13.511,13.1044,15.5478,37.0782,25.9349,21.2324,18.6279,16.1296,13.7808,12.7177,13.5422,17.3551
2022-03-31,33.2186,25.7217,22.1358,20.0808,17.9157,15.8092,14.1972,13.2423,15.6473,38.3133,26.7599,22.0904,19.6896,17.1512,14.7402,13.2561,13.5073,17.7842
2022-04-01,33.0017,25.1905,21.4768,19.3733,17.125,15.0599,13.5119,12.6994,14.9603,37.8319,25.4175,20.5622,18.1129,15.4662,13.1456,11.9621,12.5724,14.2853
2022-04-04,32.2975,24.3277,20.554,18.4017,16.1595,14.1897,12.8601,12.4042,15.0369,37.0373,24.8327,19.8701,17.3092,14.6181,12.4377,11.513,12.5986,13.931
2022-04-05,34.1053,26.1272,22.3179,20.1691,17.9407,15.7131,13.9969,12.9485,15.2911,39.0558,27.4668,22.4814,19.8481,17.1192,14.4663,12.672,13.1079,15.2881
2022-04-06,34.6031,26.8367,23.1677,21.1021,18.8158,16.4314,14.4995,13.2781,15.5286,39.6761,28.2403,23.6208,21.157,18.3562,15.3078,13.1267,13.346,18.9541
2022-04-07,34.2853,26.6987,23.0369,20.9329,18.6531,16.3429,14.5062,13.3308,15.2723,39.0807,27.8973,23.2378,20.7327,17.9194,14.989,12.9446,13.165,19.8829
2022-04-08,34.133,26.4055,22.7483,20.6991,18.586,16.319,14.3831,13.2105,15.3952,38.3611,27.1274,22.5683,20.1214,17.5819,14.662,12.6775,12.9534,14.6794
2022-04-11,35.7827,28.1855,24.6921,22.813,20.64,18.2934,16.0508,14.2903,15.7196,40.6326,29.7224,25.2513,22.9949,20.4484,17.483,14.8588,13.8073,16.74
2022-04-12,35.9168,28.2803,24.8334,22.9255,20.7614,18.408,16.2625,14.4153,15.7502,40.7346,29.8994,25.4425,23.151,20.5533,17.5954,15.1535,13.939,15.0872
2022-04-13,34.366,26.7584,23.2814,21.2694,18.9869,16.5832,14.7536,13.6895,15.7081,39.1277,27.8622,23.4384,21.1024,18.3174,15.3326,13.5529,13.3403,14.4263
2022-04-14,34.5965,27.2166,24.0088,22.1856,20.0953,17.7873,15.7751,14.2881,15.6912,39.2054,28.1682,23.9868,21.8956,19.4423,16.6612,14.4733,13.9167,15.3574
2022-04-18,34.383,27.2492,24.0692,22.2593,20.0485,17.5865,15.5357,14.0524,15.8036,38.3743,27.7467,23.8453,21.7671,19.3445,16.5121,14.328,13.9039,16.7214
2022-04-19,33.5162,26.4409,23.2669,21.3091,19.0594,16.6288,14.9017,13.6488,15.8088,37.6908,27.1011,23.135,20.9496,18.1719,15.3403,13.5966,13.7456,16.7791
2022-04-20,32.9453,25.8441,22.5806,20.6723,18.4603,15.9691,14.2554,13.1706,15.2662,37.5096,26.6061,22.4752,20.19,17.4691,14.568,12.7724,12.737,15.7194
2022-04-21,34.3055,27.2176,24.12,22.2653,20.2932,18.1132,16.0086,14.2488,15.6468,38.9764,28.2196,24.2481,22.186,19.739,17.0279,14.6354,13.887,17.0469
2022-04-22,37.9346,30.5779,27.5451,25.8567,24.0784,22.3794,19.9916,16.5055,16.5846,42.9342,32.3371,28.5084,26.4416,24.4666,21.9553,18.8754,16.0712,18.9323
2022-04-25,37.1034,29.7845,26.7444,25.0684,23.1645,21.0015,18.7083,15.5084,16.0154,41.6666,31.5978,27.9018,25.8193,23.36,20.4371,17.5795,15.2238,16.7458
2022-04-26,41.4291,33.374,30.2011,28.6303,26.8701,24.9544,22.8708,18.8623,17.2818,48.5765,37.0712,32.8324,30.8233,28.5504,25.9362,23.073,18.9316,21.1905
2022-04-27,39.8519,31.8171,28.5364,26.8437,25.0285,23.0603,20.9595,17.4723,16.9111,46.5453,35.0053,30.6373,28.4224,25.9514,23.16,20.3599,17.2603,19.7393
2022-04-28,38.9259,31.0362,27.6378,25.8933,24.001,21.9424,19.9179,16.9426,17.0106,44.9291,33.4246,28.838,26.5104,23.9521,21.6562,19.1591,17.0379,21.1008
2022-04-29,41.3003,33.1198,29.8377,28.2174,26.6234,24.7511,22.8287,19.3743,17.8683,48.5272,36.5226,31.9915,29.8889,27.7084,25.3329,22.762,19.5542,21.1703
2022-05-02,40.9815,32.88,29.577,27.9577,26.3114,24.5994,22.858,19.8437,18.0661,46.7673,35.6956,31.4743,29.4394,27.2647,25,22.7031,19.8438,21.1404
2022-05-03,39.206,31.2824,28.0045,26.3957,24.7458,23.0178,21.254,18.2883,17.106,43.9505,33.528,29.48,27.4963,25.3819,23.0528,20.7553,18.2322,20.389
2022-05-04,36.8934,29.3217,26.0054,24.3034,22.5447,20.6918,18.9158,16.2048,16.4659,40.5952,30.7008,26.6528,24.5409,22.2618,19.8681,17.8352,16.1956,18.2211
2022-05-05,40.8167,32.8368,29.5357,27.8635,26.1439,24.3787,22.6433,19.498,17.1259,45.5159,35.1747,31.2167,29.2677,27.0603,24.6538,22.3834,19.2697,21.9028
2022-05-06,39.7367,32.1166,29.0079,27.4927,25.9345,24.3783,22.8314,20.0413,17.607,43.0263,33.0115,29.3658,27.6456,25.7739,23.7335,21.7025,19.0591,21.4167
2022-05-09,42.9371,35.3082,32.2177,30.7028,29.2659,27.7111,26.2503,23.613,20.4106,47.9919,37.9712,34.2228,32.4772,30.7416,28.877,26.974,23.7929,23.2597
2022-05-10,41.4264,34.0321,31.0767,29.6724,28.249,26.7792,25.345,22.5716,19.4411,45.9208,36.2279,32.8193,31.2508,29.5487,27.7219,25.7988,22.4396,21.9526
2022-05-11,40.7158,33.4341,30.6575,29.3631,27.8635,26.7375,25.3682,23.2622,20.6044,44.9302,35.431,32.1946,30.8009,29.3002,27.7494,26.2946,23.7903,22.9124
2022-05-12,40.2635,33.3914,30.6666,29.3882,28.0551,26.7356,25.4357,23.1899,21.0323,43.614,35.0543,32.2055,30.8249,29.4504,27.9383,26.4201,23.8878,23.8391
2022-05-13,38.0795,31.1867,28.442,27.074,25.7112,24.3009,22.9256,20.2909,18.6294,41.5369,29.6561,28.8337,27.3443,25.6509,23.9105,22.0276,21.0751,22.0817
2022-05-16,37.0308,30.5156,27.7907,26.5331,25.1572,23.8332,22.4366,19.7814,17.9845,39.8402,31.5017,28.6816,27.2326,25.6115,24.0451,22.3357,19.3528,21.2439
2022-05-17,35.9466,29.4195,26.6477,25.3584,23.8843,22.4356,21.1545,18.6579,17.1582,38.9648,30.4214,27.3967,25.8348,24.1861,22.4541,21.0131,18.2691,20.8859
2022-05-18,39.9364,32.8534,29.9232,28.6115,27.1195,25.703,24.2496,21.697,19.4521,43.6784,34.3577,31.0869,29.6146,27.8305,26.0714,24.5865,22.1664,22.4045
2022-05-19,38.1805,31.0878,28.347,27.0132,25.6154,24.2396,22.9321,20.5751,19.5527,42.1754,32.8281,29.7201,28.0473,26.5026,24.9704,23.3318,21.5167,22.9093
2022-05-20,38.2343,31.2739,28.5773,27.0848,25.6213,24.2871,23.0844,20.8979,21.0917,41.4979,32.3503,29.069,27.495,25.7877,24.3146,22.8661,21.146,23.7002
2022-05-23,37.6876,31.0507,28.3203,26.9822,25.5596,24.1831,22.9248,20.8876,19.6082,40.6399,31.8472,28.7489,27.2564,25.7898,24.3056,22.9466,21.0696,22.8583
2022-05-24,38.2958,31.6398,28.9043,27.553,26.1641,24.7639,23.5627,21.5793,20.4238,41.8084,32.8292,29.7142,28.24,26.8098,25.5099,24.2664,22.4922,23.6653
2022-05-25,37.2544,31.0186,28.3421,26.9898,25.6527,24.4057,23.2168,21.2524,20.2132,40.2963,31.8145,28.9945,27.6667,26.2858,24.9615,23.7628,21.9145,23.5437
2022-05-26,36.9958,30.3394,27.4743,26.0264,24.6813,23.4009,22.235,20.3165,19.7769,40.2919,30.8803,27.7134,26.2728,24.8608,23.5815,22.4711,20.7657,23.2409
2022-05-27,35.9219,29.2937,26.2216,24.6917,23.2099,21.7604,20.4868,18.4058,18.6139,38.9422,28.9333,25.8359,24.1995,22.5835,21.2034,19.8861,18.5607,23.0972
2022-05-31,36.0838,29.6172,26.6249,25.069,23.4879,22.0242,20.6302,18.3394,18.6336,38.4617,30.2336,27.1831,25.526,23.8226,22.2576,20.7723,18.528,22.7072
2022-06-01,35.6519,29.5273,26.6973,25.1798,23.5964,22.0506,20.63,18.2523,18.4086,38.2829,29.9778,27.2009,25.5607,23.758,22.0201,20.4712,18.469,22.4144
2022-06-02,35.2202,28.6892,25.7176,24.1755,22.6442,21.1169,19.679,17.4249,18.1632,38.1366,29.3083,25.9933,24.2023,22.4147,20.7199,19.1299,17.5089,22.1383
2022-06-03,35.2228,28.8527,26.1558,24.6591,23.0993,21.5517,20.1239,17.8857,18.3851,37.9298,28.7358,25.7878,24.1894,22.39,20.6475,19.1344,18.924,22.5141
2022-06-06,34.7859,28.7356,26.0583,24.6411,23.116,21.607,20.2116,18.0048,18.1823,37.8254,28.5984,25.8779,24.2647,22.498,20.8043,19.3651,17.7743,22.0893
2022-06-07,34.2839,28.1153,25.4698,24.0637,22.5419,20.9141,19.5035,17.3348,18.012,37.3369,28.3952,25.3318,23.6679,21.8351,19.9923,18.49,17.0883,22.2095
2022-06-08,34.0942,28.1634,25.5426,24.138,22.6933,21.1841,19.8129,17.6411,18.0796,37.0422,28.3782,25.5501,23.9045,22.1419,20.3765,18.7836,17.2194,22.4301
2022-06-09,35.4046,29.3397,26.8686,25.6145,24.1996,22.7652,21.3688,19.1226,18.5993,38.6494,29.8202,27.1809,25.7238,24.1552,22.3759,20.7722,18.9711,22.6781
2022-06-10,36.5852,30.3817,28.0811,26.8964,25.8922,24.6763,23.2051,20.7453,20.7959,39.8048,29.6548,27.9354,26.6569,25.6038,24.4995,21.6159,20.2576,25.2752
2022-06-13,41.4492,34.5586,31.996,30.7838,29.5789,28.1493,26.8383,24.1668,21.8818,46.519,36.7811,33.4862,32.0202,30.5328,28.8548,27.2695,24.3757,25.6416
2022-06-14,40.2772,33.0403,30.5707,29.3933,28.2504,27.0513,25.9006,23.7894,22.0608,45.5462,35.0699,31.8764,30.6506,29.4024,27.9359,26.7123,24.6596,26.1403
2022-06-15,38.1599,31.2964,28.8037,27.6538,26.596,25.4737,24.2883,22.4157,21.2253,42.5866,32.8897,30.1847,28.6159,27.4099,25.9691,24.7055,23.1533,25.0009
2022-06-16,41.4483,33.9401,30.9022,29.5695,28.3894,27.1025,25.9136,23.9871,22.6108,47.426,36.7092,32.5809,30.7941,29.5606,27.9339,26.5919,24.734,26.2107
2022-06-17,40.1442,32.5472,29.8152,28.5241,27.2214,25.9892,24.9308,23.3026,22.4942,44.7022,34.2203,30.4165,28.767,27.3569,26.132,25.1578,24.1894,26.2393
2022-06-21,38.8051,31.5167,28.839,27.5972,26.4258,25.2781,24.11,22.4462,21.5988,43.546,33.2031,29.7891,28.3491,26.9657,25.6722,24.5544,23.1122,24.2136
2022-06-22,37.9066,31.1069,28.4472,27.1429,25.8672,24.6405,23.5259,21.9724,21.8581,42.1396,32.535,29.2793,27.8001,26.3803,25.0651,23.977,22.9524,25.0141
2022-06-23,37.8813,31.1343,28.4333,27.1845,25.8219,24.5813,23.3588,21.6505,21.5043,42.3985,32.459,29.2969,27.8402,26.3183,24.8846,23.6921,22.5948,24.8201
2022-06-24,36.6984,29.9647,27.1685,25.8527,24.4059,23.0533,21.945,20.484,20.5308,40.2642,30.5102,27.0883,25.4773,23.9324,22.5018,21.4514,20.6378,24.039
2022-06-27,36.0128,29.4489,26.8176,25.4356,24.027,22.6444,21.4787,20.0692,20.3444,40.1408,30.2867,27.0012,25.4545,23.9236,22.6859,21.595,20.824,23.2023
2022-06-28,36.6743,30.4788,27.995,26.6368,25.1913,23.6864,22.3175,20.5139,20.6102,41.4283,31.6907,28.7819,27.3199,25.7526,24.1461,22.7181,21.4093,23.8407
2022-06-29,36.3416,30.3283,27.9301,26.5993,25.226,23.7538,22.4058,20.5876,20.6202,40.6842,31.5869,28.9185,27.5331,26.0459,24.4532,23.006,21.5984,23.8643
2022-06-30,37.1486,31.1041,28.6081,27.2578,25.792,24.2665,22.8805,21.022,20.9247,41.1825,32.2661,29.4946,28.0457,26.4412,24.7271,23.2513,21.8029,23.7808
2022-07-01,35.5614,29.9345,27.5412,26.1791,24.7495,23.2288,21.8445,19.8599,19.446,38.1772,29.6191,27.3266,25.9721,24.5228,22.9058,21.4237,19.6031,21.6473
2022-07-05,36.0543,30.3955,28.0304,26.6145,25.0677,23.4365,21.964,19.8403,19.6254,39.3701,31.2118,28.8807,27.4132,25.7407,23.8525,22.16,20.2627,22.6452
2022-07-06,35.4948,30.0926,27.6907,26.2592,24.6879,23.0366,21.5712,19.5044,19.3309,38.4322,30.8696,28.4237,26.9181,25.1531,23.2167,21.4949,19.7051,21.855
2022-07-07,35.3721,29.9186,27.2596,25.7062,24.0799,22.5168,21.0812,19.3364,19.2525,38.2873,30.5355,27.716,26.014,24.1714,22.3223,20.7865,19.3209,22.1558
2022-07-08,34.5912,29.0945,26.4148,24.8611,23.1891,21.6377,20.2555,18.6747,18.9056,36.518,28.5299,25.7339,24.0824,22.2596,20.5173,19.069,18.0232,19.6881
2022-07-11,35.4259,29.8383,27.3279,25.8188,24.2238,22.5849,21.1569,19.2313,19.1392,38.4239,30.1891,27.5446,25.9451,24.1865,22.2984,20.6226,19.0218,21.6368
2022-07-12,36.0346,30.1504,27.7372,26.2986,24.6471,22.9674,21.4692,19.2639,19.1749,40.1257,31.3088,28.473,26.9083,25.0988,23.1034,21.2146,19.3703,22.0328
2022-07-13,35.546,29.7522,27.3191,26.1262,24.6122,22.9669,21.467,19.3903,19.4274,39.326,30.7493,28.1905,26.7902,25.1142,23.1462,21.2994,19.5195,22.508
2022-07-14,35.2337,29.4257,27.2291,25.9965,24.4559,22.8755,21.466,19.384,19.5456,39.1495,30.076,27.5993,26.2749,24.5619,22.748,20.8897,19.2723,22.5772
2022-07-15,34.0509,28.2614,25.821,24.3349,22.7611,21.1922,19.8321,18.2878,18.998,41.766,27.625,25.3018,23.7336,21.876,19.9414,18.4342,20.4512,28.3644
2022-07-18,34.9962,29.0176,26.5964,25.145,23.533,21.8852,20.3472,18.7747,19.3191,38.3842,29.5953,26.8362,25.0781,23.2229,21.1056,19.3888,18.2704,21.7971
2022-07-19,34.5706,28.8079,25.9581,24.5626,22.6885,20.871,19.9541,18.6937,19.5593,38.9323,29.1657,26.324,24.7995,22.294,19.5664,18.8626,18.5266,22.2263
2022-07-20,33.8461,28.3854,25.704,24.2125,22.6219,21.2079,20.0832,18.885,19.3941,36.7362,28.4784,25.6581,24.1533,22.4696,20.589,19.3378,18.8654,22.5558
2022-07-21,33.4996,27.7416,24.8023,23.1988,21.6883,20.3874,19.4546,18.564,19.37,36.7101,28.0864,24.7967,22.8016,21.0182,19.4969,18.6258,18.4789,21.5329
2022-07-22,33.3108,27.533,24.6815,23.1435,21.5874,20.2404,19.2684,18.3113,19.0189,36.0412,27.0558,23.8526,22.0367,20.2116,18.7286,17.7913,17.6366,22.0348
2022-07-25,33.3498,27.7891,25.0595,23.4966,21.8636,20.4261,19.3782,18.1975,18.5765,36.9466,28.1598,25.0878,23.2852,21.4892,19.8528,18.5939,17.779,21.3558
2022-07-26,33.7839,28.2267,25.4885,23.9136,22.3177,20.8635,19.6804,18.4461,18.5401,38.0165,29.002,26.0391,24.2558,22.3467,20.5919,19.1978,18.0292,21.542
2022-07-27,33.236,27.4632,24.4218,22.8006,21.2162,19.8898,18.8854,17.8523,18.3969,36.9955,28.2568,24.6241,22.6603,20.7318,19.1148,18.0139,17.6938,21.1726
2022-07-28,32.4944,26.3957,23.1837,21.5415,20.045,18.8585,18.0675,17.1864,17.703,36.6923,27.1901,23.1414,21.0987,19.3572,18.1263,17.328,17.2075,20.9542
2022-07-29,32.3142,26.1116,22.9135,21.2971,19.8446,18.6797,17.8385,16.729,17.128,35.523,25.9154,22.0842,20.1416,18.4823,17.199,16.4377,16.377,18.3488
2022-08-01,33.6294,27.5441,24.2532,22.589,21.0156,19.6528,18.6155,17.1453,17.3293,37.203,28.0884,24.1761,22.1374,20.1441,18.525,17.3644,16.629,20.5324
2022-08-02,34.2843,28.4718,25.2712,23.6001,21.9436,20.4768,19.2575,17.5543,17.3459,37.6666,29.1855,25.5099,23.4651,21.4184,19.4774,17.9619,16.8492,20.67
2022-08-03,32.855,26.9787,23.7738,22.1446,20.6151,19.3292,18.3121,16.9371,16.9866,36.0026,27.2239,23.5181,21.5147,19.5934,18.0141,16.9356,16.4218,20.3933
2022-08-04,32.9128,26.8887,23.6671,22.0352,20.5263,19.2188,18.1863,16.7418,16.5178,36.0833,26.9013,23.0276,20.968,19.1662,17.574,16.4746,15.788,19.532
2022-08-05,32.5901,26.6909,23.4978,21.8666,20.3049,18.9401,17.8269,16.2589,16.0298,35.5852,26.0812,22.3112,20.269,18.2569,16.5573,15.3697,14.5353,15.141
2022-08-08,33.0938,26.9645,23.7362,22.1009,20.509,19.1335,18.026,16.3955,16.2372,35.9508,26.625,22.6183,20.52,18.5656,16.8646,15.6807,15.2961,16.952
2022-08-09,33.4463,27.2187,24.0609,22.4713,20.9056,19.3557,18.1911,16.5158,16.3335,36.703,27.3315,23.3081,21.2339,19.2279,17.5792,16.2567,15.6686,17.3424
2022-08-10,32.3175,25.6924,22.456,20.8596,19.3999,18.0729,17.109,15.8237,16.1314,35.6727,25.553,21.2986,19.2851,17.437,16.0037,15.2684,15.4077,16.823
2022-08-11,32.6778,25.777,22.5698,20.9812,19.4688,18.0649,17.0219,15.5596,15.3938,36.4555,25.9674,21.5403,19.5159,17.6629,16.1797,15.2609,14.9698,19.761
2022-08-12,32.3017,25.246,22.0886,20.5645,18.8292,17.5921,16.6363,15.2609,15.6223,38.1904,24.6154,20.1071,18.211,16.2466,14.9788,14.2837,14.3722,18.657
2022-08-15,32.1905,25.3397,22.2669,20.7042,19.2166,17.6882,16.6498,15.0722,15.5684,36.4225,25.3922,21.0079,19.3428,17.459,16.1285,15.1026,14.7977,18.6932
2022-08-16,32.033,25.2111,22.1053,20.6484,19.1045,17.3671,16.234,14.7878,15.4297,36.083,25.3693,21.1726,19.2947,17.6483,15.8212,14.8557,14.6436,19.5163
2022-08-17,32.158,25.4934,22.7068,21.2493,19.4085,17.8074,16.558,14.8135,15.5057,36.1967,25.533,21.6556,20.0405,17.9464,16.4066,15.1224,14.5905,20.2818
