Date,ivol
01/08/2023,12.1365
02/08/2023,13.7411
03/08/2023,13.7446
04/08/2023,14.4435
07/08/2023,13.5114
08/08/2023,13.741
09/08/2023,13.9048
10/08/2023,13.9803
11/08/2023,13.588
14/08/2023,13.4046
15/08/2023,14.316
16/08/2023,15.031
17/08/2023,15.7867
18/08/2023,15.3073
21/08/2023,14.7963
22/08/2023,14.7771
23/08/2023,14.2268
24/08/2023,15.0873
25/08/2023,14.0382
28/08/2023,13.3956
29/08/2023,12.8183
30/08/2023,12.4842
31/08/2023,12.4049
01/09/2023,12.2712
05/09/2023,12.5753
06/09/2023,13.0144
07/09/2023,13.15
08/09/2023,12.7692
11/09/2023,12.3558
12/09/2023,12.5155
13/09/2023,12.0663
14/09/2023,11.4906
15/09/2023,12.38
18/09/2023,12.4776
19/09/2023,12.4263
20/09/2023,13.3764
21/09/2023,14.8502
22/09/2023,15.0683
25/09/2023,14.7219
26/09/2023,16.2132
27/09/2023,15.8634
28/09/2023,15.3193
29/09/2023,15.5895
02/10/2023,15.3478
03/10/2023,17.1656
04/10/2023,16.337
05/10/2023,16.3391
06/10/2023,15.7635
09/10/2023,15.5126
10/10/2023,14.7601
11/10/2023,14.3344
12/10/2023,14.763
13/10/2023,16.3773
16/10/2023,14.8089
17/10/2023,15.2045
18/10/2023,16.6234
19/10/2023,17.8211
20/10/2023,18.4116
23/10/2023,17.47
24/10/2023,16.5778
25/10/2023,17.8641
26/10/2023,18.4535
27/10/2023,18.9394
30/10/2023,17.7255
31/10/2023,16.4053
01/11/2023,15.5926
02/11/2023,14.5192
03/11/2023,13.8948
06/11/2023,13.6784
07/11/2023,13.3533
08/11/2023,13.3828
09/11/2023,14.0182
10/11/2023,13.0531
13/11/2023,13.2175
14/11/2023,12.4811
15/11/2023,12.6328
16/11/2023,12.1873
17/11/2023,12.1943
20/11/2023,12.0626
21/11/2023,12.032
22/11/2023,11.7417
24/11/2023,11.2975
27/11/2023,11.7535
28/11/2023,11.7879
29/11/2023,12.0484
30/11/2023,11.9038
01/12/2023,11.9623
04/12/2023,12.3218
05/12/2023,12.232
06/12/2023,12.8515
07/12/2023,12.692
08/12/2023,12.2822
11/12/2023,12.1229
12/12/2023,11.718
13/12/2023,11.394
14/12/2023,11.3297
15/12/2023,11.7722
18/12/2023,11.875
19/12/2023,12.2505
20/12/2023,12.7664
21/12/2023,12.8621
22/12/2023,12.7291
26/12/2023,12.4668
27/12/2023,11.9421
28/12/2023,12.0681
29/12/2023,12.0894
